price,neighbourhood_cleansed,room_type,property_type,accommodates,bedrooms,beds,minimum_nights,maximum_nights,availability_365,number_of_reviews,reviews_per_month,review_scores_rating,instant_bookable,host_is_superhost,host_identity_verified,bathrooms
76.0,Hyde Park,Entire home/apt,Entire rental unit,2,1.0,1.0,30,365,303,0,,,0,0.0,1.0,1.0
125.0,Dorchester,Entire home/apt,Entire rental unit,4,2.0,2.0,29,365,290,11,1.06,4.55,0,0.0,1.0,1.5
114.0,West Roxbury,Entire home/apt,Entire rental unit,4,2.0,2.0,1,365,265,62,5.85,4.81,0,1.0,0.0,1.0
120.0,South Boston,Private room,Private room in rental unit,2,1.0,1.0,29,1000,182,0,,,1,0.0,1.0,1.0
198.0,Roxbury,Entire home/apt,Entire rental unit,4,0.0,1.0,4,5,360,3,0.58,4.67,1,0.0,1.0,0.0
99.0,Hyde Park,Private room,Private room in rental unit,2,1.0,1.0,2,365,365,1,0.19,2.0,1,0.0,1.0,1.0
132.0,West Roxbury,Entire home/apt,Entire rental unit,5,3.0,4.0,1,365,225,30,3.01,4.8,0,1.0,0.0,1.0
202.0,Dorchester,Entire home/apt,Entire rental unit,2,0.0,1.0,31,1125,54,0,,,1,0.0,1.0,1.0
214.0,Dorchester,Entire home/apt,Entire rental unit,2,0.0,1.0,31,1125,123,1,0.12,5.0,1,0.0,1.0,1.0
204.0,Dorchester,Entire home/apt,Entire rental unit,2,0.0,1.0,31,1125,270,0,,,1,0.0,1.0,1.0
54.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,205,2,0.26,4.5,0,,1.0,1.0
116.0,East Boston,Entire home/apt,Entire rental unit,5,2.0,3.0,29,365,22,0,,,0,0.0,0.0,2.0
270.0,East Boston,Entire home/apt,Entire rental unit,6,3.0,3.0,2,1125,300,39,3.76,4.95,1,0.0,1.0,1.0
305.0,East Boston,Entire home/apt,Entire rental unit,6,3.0,5.0,2,365,249,7,1.09,4.86,0,1.0,1.0,1.0
59.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,211,2,0.25,5.0,0,,1.0,1.0
52.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,174,0,,,0,,1.0,1.0
78.0,West Roxbury,Private room,Private room in rental unit,1,1.0,1.0,30,180,365,0,,,1,0.0,1.0,1.0
78.0,West Roxbury,Private room,Private room in rental unit,1,1.0,1.0,30,365,365,0,,,1,0.0,1.0,1.0
500.0,South Boston Waterfront,Entire home/apt,Entire rental unit,5,2.0,3.0,29,365,365,23,2.44,4.96,0,0.0,1.0,2.0
60.0,West End,Private room,Private room in rental unit,1,1.0,1.0,29,365,201,0,,,0,,1.0,1.0
60.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,78,2,0.25,5.0,0,,1.0,1.0
60.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,195,0,,,0,,1.0,1.0
68.0,Beacon Hill,Private room,Private room in rental unit,2,1.0,1.0,29,365,290,0,,,0,,1.0,1.0
321.0,West End,Entire home/apt,Entire rental unit,3,1.0,1.0,30,730,331,0,,,0,0.0,1.0,1.0
234.0,Brighton,Entire home/apt,Entire home,6,3.0,4.0,91,365,365,0,,,1,0.0,1.0,1.0
120.0,South Boston,Private room,Private room in rental unit,2,1.0,2.0,29,1000,183,0,,,1,0.0,1.0,2.0
68.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,51,0,,,0,,1.0,1.0
112.0,Bay Village,Entire home/apt,Entire rental unit,2,1.0,1.0,29,365,230,3,0.34,4.67,1,0.0,1.0,1.0
260.0,Downtown,Entire home/apt,Entire rental unit,2,1.0,1.0,29,365,197,3,0.33,4.0,0,0.0,1.0,1.0
165.0,Downtown,Entire home/apt,Entire rental unit,2,1.0,1.0,29,365,105,1,1.0,5.0,0,0.0,1.0,1.0
80.0,South Boston,Private room,Private room in rental unit,2,2.0,2.0,91,365,277,0,,,0,0.0,1.0,2.0
65.0,Roxbury,Private room,Private room in home,2,1.0,1.0,1,365,333,32,6.62,4.81,1,0.0,1.0,1.5
282.0,East Boston,Entire home/apt,Entire rental unit,4,2.0,2.0,31,1125,338,0,,,1,0.0,1.0,1.0
238.0,East Boston,Entire home/apt,Entire rental unit,2,1.0,1.0,31,1125,181,0,,,1,0.0,1.0,1.0
87.0,Dorchester,Entire home/apt,Entire rental unit,4,1.0,2.0,2,365,27,14,1.79,4.71,1,1.0,1.0,1.0
45.0,Jamaica Plain,Private room,Private room in bed and breakfast,1,1.0,1.0,29,93,191,1,0.34,5.0,0,0.0,1.0,1.0
299.0,East Boston,Entire home/apt,Entire condo,6,2.0,1.0,2,90,327,26,6.45,4.81,1,1.0,1.0,2.0
255.0,Dorchester,Entire home/apt,Entire rental unit,6,3.0,4.0,31,365,255,0,,,0,0.0,1.0,3.0
190.0,Beacon Hill,Entire home/apt,Entire home,16,1.0,5.0,91,365,89,0,,,0,0.0,1.0,1.0
64.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,225,0,,,0,,1.0,1.0
235.0,Roslindale,Entire home/apt,Entire rental unit,4,2.0,2.0,29,365,172,2,0.35,5.0,0,1.0,1.0,1.0
708.0,East Boston,Entire home/apt,Entire home,10,4.0,7.0,2,365,322,29,3.16,5.0,1,0.0,1.0,4.5
188.0,Fenway,Entire home/apt,Entire rental unit,2,0.0,1.0,1,365,51,35,3.87,4.89,1,0.0,1.0,1.0
64.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,99,0,,,0,,1.0,1.0
283.0,East Boston,Entire home/apt,Entire rental unit,4,2.0,2.0,31,1125,328,0,,,1,0.0,1.0,1.0
65.0,Allston,Private room,Private room in home,2,1.0,1.0,29,365,334,0,,,0,0.0,1.0,1.0
60.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,213,1,0.22,5.0,0,,1.0,1.0
60.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,212,4,0.51,4.75,0,,1.0,1.0
75.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,231,0,,,0,,1.0,1.0
324.0,Downtown,Entire home/apt,Entire rental unit,2,1.0,1.0,31,1125,365,0,,,1,0.0,1.0,1.0
304.0,Downtown,Entire home/apt,Entire rental unit,2,1.0,1.0,31,1125,200,0,,,1,0.0,1.0,1.0
385.0,Downtown,Entire home/apt,Entire rental unit,4,2.0,2.0,31,1125,197,0,,,1,0.0,1.0,0.0
744.0,South End,Entire home/apt,Entire rental unit,4,2.0,2.0,29,365,364,0,,,0,0.0,1.0,2.0
231.0,Jamaica Plain,Entire home/apt,Entire rental unit,2,1.0,1.0,31,1125,141,0,,,1,0.0,1.0,1.0
55.0,Allston,Private room,Private room in home,1,1.0,1.0,29,365,207,0,,,0,0.0,1.0,1.0
347.0,Dorchester,Entire home/apt,Entire townhouse,16,5.0,9.0,1,28,283,19,2.63,4.95,1,0.0,1.0,3.0
485.0,South Boston Waterfront,Entire home/apt,Entire rental unit,5,2.0,3.0,29,365,330,7,0.73,4.29,0,0.0,1.0,2.0
42.0,Jamaica Plain,Private room,Private room in bed and breakfast,1,1.0,1.0,29,123,138,0,,,0,0.0,1.0,1.0
51.0,Jamaica Plain,Private room,Private room in bed and breakfast,1,1.0,1.0,29,124,233,0,,,0,0.0,1.0,1.0
276.0,Fenway,Entire home/apt,Entire rental unit,3,1.0,1.0,30,730,337,2,0.36,5.0,1,0.0,1.0,1.0
59.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,240,0,,,0,,1.0,1.0
65.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,190,2,0.37,5.0,0,,1.0,1.0
60.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,230,0,,,0,,1.0,1.0
78.0,West Roxbury,Entire home/apt,Entire rental unit,2,1.0,1.0,29,60,210,3,0.39,4.67,1,1.0,1.0,1.0
599.0,Downtown,Entire home/apt,Entire rental unit,5,2.0,2.0,29,365,361,9,2.03,5.0,1,0.0,1.0,2.0
137.0,South End,Entire home/apt,Entire rental unit,2,0.0,1.0,29,365,333,1,0.41,5.0,1,1.0,0.0,1.0
164.0,Roxbury,Entire home/apt,Entire rental unit,4,1.0,2.0,1,365,285,4,4.0,5.0,1,0.0,1.0,1.0
356.0,Dorchester,Entire home/apt,Entire rental unit,12,4.0,6.0,29,365,82,0,,,0,0.0,1.0,3.0
210.0,Roxbury,Entire home/apt,Entire rental unit,8,4.0,4.0,1,365,295,24,2.66,4.63,0,0.0,1.0,2.0
266.0,West Roxbury,Entire home/apt,Entire rental unit,8,5.0,6.0,1,365,185,2,0.41,5.0,1,1.0,0.0,2.0
218.0,Mattapan,Entire home/apt,Entire rental unit,10,4.0,5.0,2,60,251,20,3.11,4.7,1,0.0,1.0,1.0
136.0,South Boston,Entire home/apt,Entire rental unit,5,2.0,2.0,29,365,317,8,0.87,4.38,1,0.0,1.0,2.0
119.0,East Boston,Entire home/apt,Entire rental unit,5,2.0,2.0,29,365,359,4,0.43,4.0,1,0.0,1.0,2.0
130.0,East Boston,Private room,Private room in condo,2,1.0,1.0,1,6,321,46,8.07,4.98,0,1.0,1.0,1.0
79.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,186,1,0.2,5.0,0,,1.0,1.0
72.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,85,1,0.26,5.0,0,,1.0,1.0
147.0,Roslindale,Entire home/apt,Entire rental unit,2,1.0,1.0,2,365,215,12,1.36,5.0,1,1.0,1.0,1.0
662.0,Downtown,Entire home/apt,Entire rental unit,7,3.0,4.0,3,29,240,11,4.46,5.0,1,1.0,1.0,2.0
143.0,Allston,Entire home/apt,Entire home,4,2.0,3.0,1,30,120,9,1.22,4.56,0,0.0,1.0,1.0
51.0,Jamaica Plain,Private room,Private room in bed and breakfast,1,1.0,1.0,29,184,233,0,,,0,0.0,1.0,1.0
424.0,Downtown,Entire home/apt,Entire rental unit,4,2.0,2.0,31,1125,131,1,0.31,5.0,1,0.0,1.0,2.0
545.0,South Boston Waterfront,Private room,Room in hotel,2,1.0,1.0,1,365,155,12,1.63,4.58,1,1.0,1.0,1.0
592.0,South Boston Waterfront,Private room,Room in hotel,4,1.0,2.0,1,365,154,7,2.56,4.71,1,1.0,1.0,1.0
929.0,South Boston Waterfront,Private room,Room in hotel,2,1.0,1.0,1,365,166,0,,,1,1.0,1.0,1.0
326.0,Back Bay,Entire home/apt,Entire rental unit,2,1.0,1.0,31,1125,207,1,0.3,5.0,1,0.0,1.0,1.0
275.0,Back Bay,Entire home/apt,Entire rental unit,2,0.0,1.0,31,1125,207,0,,,1,0.0,1.0,1.0
278.0,Back Bay,Entire home/apt,Entire rental unit,2,0.0,1.0,31,1125,277,0,,,1,0.0,1.0,1.0
353.0,Back Bay,Entire home/apt,Entire rental unit,2,1.0,1.0,31,1125,309,0,,,1,0.0,1.0,1.0
327.0,Back Bay,Entire home/apt,Entire rental unit,2,1.0,1.0,31,1125,133,0,,,1,0.0,1.0,1.0
480.0,Back Bay,Entire home/apt,Entire rental unit,4,2.0,2.0,31,1125,0,0,,,1,0.0,1.0,2.0
474.0,Back Bay,Entire home/apt,Entire rental unit,4,2.0,2.0,31,1125,147,0,,,1,0.0,1.0,2.0
483.0,Back Bay,Entire home/apt,Entire rental unit,4,2.0,2.0,31,1125,0,0,,,1,0.0,1.0,2.0
407.0,North End,Entire home/apt,Entire rental unit,6,3.0,3.0,1,365,236,21,3.6,4.86,0,1.0,1.0,1.0
407.0,North End,Entire home/apt,Entire rental unit,6,3.0,3.0,1,365,329,12,2.06,4.83,0,1.0,1.0,1.0
220.0,Roxbury,Entire home/apt,Entire condo,4,2.0,3.0,30,1125,308,2,0.4,5.0,0,0.0,0.0,1.0
330.0,Downtown,Entire home/apt,Entire rental unit,4,2.0,2.0,29,365,1,2,0.23,4.0,1,0.0,1.0,1.0
211.0,Dorchester,Entire home/apt,Entire condo,8,4.0,2.0,1,1125,0,13,2.04,4.69,0,0.0,0.0,2.0
194.0,Jamaica Plain,Entire home/apt,Entire rental unit,3,1.0,1.0,3,28,14,15,1.79,4.8,0,0.0,1.0,1.0
219.0,Hyde Park,Entire home/apt,Entire home,7,2.0,4.0,2,365,356,7,1.01,3.71,1,0.0,1.0,1.0
481.0,Beacon Hill,Entire home/apt,Entire rental unit,6,2.0,2.0,29,125,321,0,,,1,1.0,1.0,2.0
283.0,East Boston,Entire home/apt,Entire rental unit,4,2.0,2.0,31,1125,326,0,,,1,0.0,1.0,1.0
273.0,Allston,Entire home/apt,Entire rental unit,6,2.0,0.0,29,365,0,0,,,1,0.0,1.0,1.0
273.0,Allston,Entire home/apt,Entire rental unit,8,3.0,0.0,29,365,0,0,,,1,0.0,1.0,1.0
60.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,181,1,0.75,5.0,0,,1.0,1.0
258.0,East Boston,Entire home/apt,Entire rental unit,4,2.0,2.0,31,1125,365,0,,,1,0.0,1.0,1.0
230.0,Jamaica Plain,Entire home/apt,Entire rental unit,2,1.0,1.0,31,1125,14,0,,,1,0.0,1.0,1.0
323.0,Back Bay,Entire home/apt,Entire rental unit,2,1.0,1.0,91,365,330,0,,,1,0.0,0.0,1.0
239.0,Beacon Hill,Entire home/apt,Entire rental unit,4,1.0,3.0,29,365,210,0,,,0,1.0,1.0,1.0
352.0,Beacon Hill,Entire home/apt,Entire rental unit,6,2.0,5.0,29,365,267,0,,,0,1.0,1.0,2.0
239.0,Beacon Hill,Entire home/apt,Entire rental unit,4,1.0,3.0,29,365,184,3,1.02,5.0,0,1.0,1.0,1.0
168.0,West End,Entire home/apt,Entire rental unit,3,1.0,2.0,1,365,140,25,3.1,4.16,0,0.0,1.0,1.0
50.0,East Boston,Private room,Private room in rental unit,1,0.0,1.0,30,365,50,1,0.29,5.0,0,0.0,1.0,1.0
566.0,South Boston,Entire home/apt,Entire home,14,5.0,6.0,2,365,259,5,0.9,5.0,0,1.0,1.0,3.0
138.0,Allston,Private room,Private room in home,1,1.0,1.0,29,365,238,2,0.48,5.0,1,0.0,1.0,1.0
253.0,Allston,Private room,Private room in home,1,1.0,1.0,29,365,267,1,0.29,4.0,0,0.0,1.0,1.0
205.0,Dorchester,Entire home/apt,Entire rental unit,5,3.0,4.0,60,365,361,0,,,0,0.0,1.0,1.0
430.0,Downtown,Entire home/apt,Entire rental unit,4,2.0,2.0,31,1125,320,0,,,1,0.0,1.0,2.0
403.0,Downtown,Entire home/apt,Entire rental unit,4,2.0,2.0,31,1125,111,0,,,1,0.0,1.0,2.0
218.0,East Boston,Entire home/apt,Entire rental unit,2,1.0,1.0,31,1125,85,0,,,1,0.0,1.0,1.0
148.0,Dorchester,Entire home/apt,Entire rental unit,4,2.0,2.0,2,15,164,10,1.39,4.6,1,0.0,1.0,1.0
144.0,Allston,Private room,Private room in home,1,1.0,1.0,29,365,261,0,,,0,0.0,1.0,1.0
113.0,Allston,Private room,Private room in home,1,1.0,1.0,29,365,289,1,0.35,4.0,0,0.0,1.0,1.0
171.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,186,0,,,0,0.0,1.0,1.0
302.0,Roxbury,Private room,Room in hotel,2,1.0,1.0,1,365,95,120,16.59,4.79,1,1.0,1.0,1.0
68.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,155,0,,,0,,1.0,1.0
71.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,246,0,,,0,,1.0,1.0
65.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,142,0,,,0,,1.0,1.0
65.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,232,2,0.64,5.0,0,,1.0,1.0
65.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,142,2,0.52,5.0,0,,1.0,1.0
80.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,216,0,,,0,,1.0,1.0
148.0,Beacon Hill,Entire home/apt,Entire rental unit,3,3.0,3.0,29,365,175,0,,,0,,1.0,1.0
781.0,Back Bay,Entire home/apt,Entire rental unit,6,2.0,3.0,1,365,139,0,,,0,1.0,1.0,1.0
65.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,169,3,0.77,4.33,0,,1.0,1.0
75.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,165,0,,,0,,1.0,1.0
365.0,Back Bay,Entire home/apt,Entire rental unit,5,2.0,2.0,32,270,324,0,,,1,1.0,1.0,2.0
70.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,189,1,0.2,3.0,0,,1.0,1.0
59.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,231,0,,,0,,1.0,1.0
60.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,211,2,0.41,5.0,0,,1.0,1.0
74.0,Brighton,Private room,Private room in home,2,1.0,1.0,2,265,345,15,1.96,4.07,1,,1.0,2.0
62.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,91,0,,,0,,1.0,1.0
102.0,Allston,Private room,Private room in home,2,1.0,2.0,1,365,0,4,1.12,5.0,0,0.0,1.0,1.0
87.0,Brighton,Private room,Private room in home,2,1.0,1.0,1,365,357,26,3.36,4.58,1,0.0,1.0,2.0
83.0,Brighton,Private room,Private room in home,3,1.0,3.0,1,365,353,23,3.69,4.61,1,0.0,1.0,2.0
288.0,Dorchester,Entire home/apt,Entire rental unit,6,3.0,3.0,1,365,67,6,0.87,4.5,0,0.0,1.0,1.5
410.0,Back Bay,Entire home/apt,Entire rental unit,3,1.0,2.0,1,365,312,5,1.39,4.8,0,0.0,1.0,1.0
399.0,Back Bay,Entire home/apt,Entire rental unit,3,1.0,2.0,1,365,311,4,1.36,4.75,0,0.0,1.0,1.0
86.0,Brighton,Private room,Private room in home,2,1.0,1.0,1,365,356,48,6.23,4.65,1,0.0,1.0,2.0
83.0,Brighton,Private room,Private room in home,2,1.0,2.0,1,365,355,68,9.27,4.82,1,0.0,1.0,1.0
83.0,Brighton,Private room,Private room in home,2,1.0,1.0,1,365,360,52,6.72,4.62,1,0.0,1.0,1.0
85.0,Brighton,Private room,Private room in home,2,1.0,2.0,1,365,357,43,5.61,4.65,1,0.0,1.0,1.0
83.0,Brighton,Private room,Private room in home,2,1.0,2.0,1,365,355,2,2.0,5.0,1,0.0,1.0,2.0
270.0,Charlestown,Entire home/apt,Entire rental unit,2,1.0,1.0,2,365,248,6,1.78,5.0,0,0.0,1.0,1.0
159.0,North End,Entire home/apt,Entire rental unit,3,0.0,2.0,2,365,285,35,4.57,4.57,0,0.0,1.0,1.0
159.0,North End,Entire home/apt,Entire rental unit,3,1.0,1.0,2,365,303,36,4.6,4.25,1,0.0,1.0,1.0
450.0,Beacon Hill,Entire home/apt,Entire rental unit,3,1.0,2.0,4,14,59,2,0.38,5.0,0,0.0,1.0,1.0
159.0,North End,Entire home/apt,Entire rental unit,3,1.0,2.0,2,365,279,48,6.29,4.6,1,0.0,1.0,1.0
190.0,North End,Entire home/apt,Entire rental unit,3,0.0,1.0,2,365,297,26,4.17,4.54,0,0.0,1.0,1.0
120.0,Beacon Hill,Entire home/apt,Entire rental unit,3,1.0,1.0,29,365,181,0,,,0,,1.0,1.0
64.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,207,1,0.26,5.0,0,,1.0,1.0
179.0,Hyde Park,Entire home/apt,Entire rental unit,4,2.0,3.0,2,1125,331,11,2.12,5.0,1,0.0,1.0,1.0
84.0,Dorchester,Private room,Private room in rental unit,1,1.0,1.0,29,365,63,0,,,0,,1.0,1.0
175.0,Beacon Hill,Private room,Private room in rental unit,1,1.0,1.0,29,365,59,0,,,0,,1.0,1.0
91.0,Chinatown,Private room,Private room in rental unit,2,1.0,1.0,91,365,89,0,,,0,0.0,1.0,1.0
55.0,Roxbury,Private room,Private room in rental unit,1,1.0,1.0,91,365,363,0,,,0,0.0,1.0,1.0
87.0,Dorchester,Private room,Private room in rental unit,1,1.0,1.0,29,365,239,0,,,0,,1.0,1.0
64.0,Dorchester,Private room,Private room in rental unit,1,1.0,1.0,29,365,239,0,,,0,,1.0,1.0
250.0,Back Bay,Entire home/apt,Entire rental unit,3,1.0,1.0,32,270,359,0,,,1,1.0,1.0,1.0
222.0,Brighton,Entire home/apt,Entire rental unit,4,2.0,3.0,1,365,333,41,5.35,4.95,1,1.0,1.0,1.0
91.0,Chinatown,Private room,Private room in rental unit,2,1.0,1.0,91,365,89,0,,,0,0.0,1.0,1.0
246.0,East Boston,Entire home/apt,Entire townhouse,4,2.0,4.0,28,365,351,1,0.64,5.0,1,1.0,1.0,3.0
124.0,Roxbury,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,0,8,1.15,4.0,1,0.0,1.0,1.0
164.0,Downtown,Entire home/apt,Entire rental unit,2,0.0,1.0,29,365,236,10,1.4,4.5,1,0.0,1.0,1.0
434.0,Allston,Entire home/apt,Entire rental unit,9,4.0,5.0,1,365,201,18,2.51,4.94,0,1.0,1.0,2.0
185.0,Dorchester,Entire home/apt,Entire rental unit,4,2.0,2.0,30,180,114,0,,,0,0.0,1.0,2.0
61.0,East Boston,Private room,Private room in rental unit,1,1.0,1.0,29,183,90,0,,,0,0.0,1.0,0.0
84.0,Dorchester,Private room,Private room in rental unit,1,1.0,1.0,29,365,237,0,,,0,,1.0,1.0
205.0,Dorchester,Entire home/apt,Entire rental unit,6,3.0,3.0,30,365,266,0,,,0,0.0,1.0,2.0
77.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,30,365,293,2,0.38,4.5,0,0.0,1.0,1.0
88.0,Dorchester,Private room,Private room in rental unit,1,1.0,1.0,29,365,237,0,,,0,,1.0,1.0
72.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,30,365,273,0,,,0,0.0,1.0,1.0
68.0,Dorchester,Private room,Private room in rental unit,2,1.0,1.0,30,365,266,2,0.26,5.0,0,0.0,1.0,1.0
88.0,Dorchester,Private room,Private room in rental unit,1,1.0,1.0,29,365,237,0,,,0,,1.0,1.0
293.0,Roxbury,Entire home/apt,Entire rental unit,6,3.0,4.0,1,7,29,12,2.54,4.83,0,0.0,0.0,1.5
306.0,Brighton,Entire home/apt,Entire rental unit,4,2.0,2.0,1,365,349,19,2.45,4.89,1,1.0,1.0,1.0
260.0,Back Bay,Entire home/apt,Entire rental unit,3,1.0,1.0,32,270,359,0,,,1,1.0,1.0,1.0
286.0,Beacon Hill,Entire home/apt,Entire home,2,1.0,1.0,29,180,269,0,,,0,0.0,1.0,1.0
300.0,Back Bay,Entire home/apt,Entire rental unit,2,0.0,1.0,1,365,305,18,2.83,4.56,1,1.0,1.0,1.0
225.0,South End,Entire home/apt,Entire rental unit,2,0.0,1.0,1,365,141,21,3.3,4.76,1,,1.0,1.0
198.0,South End,Entire home/apt,Entire rental unit,2,0.0,1.0,1,365,140,20,3.23,4.85,1,,1.0,1.0
292.0,Jamaica Plain,Entire home/apt,Entire rental unit,6,2.0,3.0,29,365,274,7,1.09,4.43,0,0.0,1.0,2.0
621.0,Dorchester,Entire home/apt,Entire townhouse,6,5.0,6.0,1,365,89,12,1.94,4.83,1,1.0,1.0,6.0
323.0,Roxbury,Entire home/apt,Entire rental unit,6,3.0,3.0,3,365,50,5,0.78,5.0,1,1.0,1.0,2.0
40.0,Brighton,Private room,Private room in rental unit,1,5.0,1.0,91,365,114,0,,,0,0.0,1.0,0.0
107.0,Brighton,Private room,Private room in rental unit,1,1.0,1.0,31,180,251,2,0.43,4.5,0,1.0,1.0,1.0
52.0,North End,Private room,Private room in rental unit,1,3.0,1.0,91,365,99,0,,,0,0.0,1.0,0.0
45.0,Allston,Private room,Private room in rental unit,1,1.0,1.0,91,365,128,0,,,0,0.0,1.0,0.0
45.0,Allston,Private room,Private room in rental unit,1,6.0,1.0,91,365,114,0,,,0,0.0,1.0,0.0
48.0,Allston,Private room,Private room in rental unit,1,6.0,1.0,91,365,104,0,,,0,0.0,1.0,0.0
48.0,South Boston,Private room,Private room in rental unit,1,4.0,1.0,91,365,149,0,,,0,0.0,1.0,0.0
41.0,Mission Hill,Private room,Private room in rental unit,1,4.0,1.0,91,365,216,0,,,0,0.0,1.0,0.0
47.0,Chinatown,Private room,Private room in rental unit,1,2.0,1.0,91,365,113,0,,,0,0.0,1.0,0.0
38.0,Allston,Private room,Private room in rental unit,1,6.0,1.0,91,365,131,0,,,0,0.0,1.0,0.0
38.0,Allston,Private room,Private room in rental unit,1,6.0,1.0,91,365,113,0,,,0,0.0,1.0,0.0
48.0,North End,Private room,Private room in rental unit,1,1.0,1.0,91,365,124,0,,,0,0.0,1.0,0.0
42.0,Roxbury,Private room,Private room in rental unit,1,3.0,1.0,91,365,151,0,,,0,0.0,1.0,0.0
48.0,Dorchester,Private room,Private room in rental unit,1,1.0,1.0,91,365,149,0,,,0,0.0,1.0,0.0
48.0,Allston,Private room,Private room in rental unit,1,4.0,1.0,91,365,114,0,,,0,0.0,1.0,0.0
48.0,North End,Private room,Private room in rental unit,1,1.0,1.0,31,365,70,0,,,0,0.0,1.0,0.0
43.0,Dorchester,Private room,Private room in rental unit,1,4.0,1.0,91,365,110,0,,,0,0.0,1.0,0.0
52.0,Allston,Private room,Private room in rental unit,1,1.0,1.0,91,365,172,0,,,0,0.0,1.0,0.0
53.0,North End,Private room,Private room in rental unit,1,2.0,1.0,91,365,114,0,,,0,0.0,1.0,0.0
53.0,North End,Private room,Private room in rental unit,1,4.0,1.0,91,365,357,0,,,0,0.0,1.0,0.0
60.0,Fenway,Private room,Private room in rental unit,1,3.0,1.0,91,365,120,0,,,0,0.0,1.0,0.0
221.0,Dorchester,Entire home/apt,Entire rental unit,12,4.0,8.0,1,28,288,6,1.14,4.5,1,1.0,1.0,1.0
209.0,Dorchester,Entire home/apt,Entire rental unit,10,3.0,6.0,1,28,257,11,1.53,4.82,1,1.0,1.0,1.0
48.0,Roxbury,Private room,Private room in rental unit,1,4.0,1.0,91,365,118,0,,,0,0.0,1.0,0.0
41.0,Jamaica Plain,Private room,Private room in rental unit,1,4.0,1.0,31,365,111,0,,,0,0.0,1.0,0.0
60.0,North End,Private room,Private room in rental unit,1,1.0,1.0,31,365,234,0,,,0,0.0,1.0,0.0
39.0,Allston,Private room,Private room in rental unit,1,1.0,1.0,91,365,149,0,,,0,0.0,1.0,0.0
297.0,Dorchester,Entire home/apt,Entire rental unit,14,4.0,8.0,1,28,300,24,4.14,4.88,1,0.0,1.0,2.0
150.0,Jamaica Plain,Entire home/apt,Entire rental unit,2,1.0,1.0,29,365,276,0,,,0,1.0,0.0,1.0
200.0,Brighton,Entire home/apt,Entire rental unit,2,1.0,1.0,1,365,350,30,4.07,4.9,1,1.0,1.0,1.0
162.0,Brighton,Entire home/apt,Entire rental unit,2,0.0,1.0,1,365,340,27,3.68,4.81,1,1.0,1.0,1.0
158.0,Brighton,Entire home/apt,Entire rental unit,2,0.0,1.0,1,365,361,33,4.52,4.82,1,1.0,1.0,1.0
69.0,West Roxbury,Private room,Private room in rental unit,2,1.0,1.0,30,180,313,0,,,0,0.0,1.0,1.0
66.0,West Roxbury,Private room,Private room in rental unit,2,1.0,1.0,30,180,313,0,,,1,0.0,1.0,1.0
69.0,West Roxbury,Private room,Private room in rental unit,2,1.0,1.0,30,180,328,0,,,1,0.0,1.0,1.0
69.0,West Roxbury,Private room,Private room in rental unit,2,1.0,1.0,30,180,327,0,,,0,0.0,1.0,1.0
